alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
2.2104475,0.9981097964804777,0.9962886133844542,0.0004550103240373027,"[0.0, 0.33898883828709225, 0.6812211960113859, 0.9981097964804777]",0.33898883828709225,0.8113890628301255,0.026186013673498668,0.8050320091699912,0.026782645104802605
2.220445,0.9981688091088231,0.9964027156789405,0.00044112490489609836,"[0.0, 0.34024954804798796, 0.6784765010678392, 0.9981688091088231]",0.34024954804798796,0.8121326660406498,0.026125456576179863,0.8057807057385137,0.026723065724924458
2.2304424999999997,0.9982258185617713,0.996513043531449,0.0004276947924107318,"[0.0, 0.3415169491194639, 0.6757315754181733, 0.9982258185617713]",0.3415169491194639,0.812870778919778,0.02606531286629073,0.8065235832714275,0.026663949409186885
2.24044,0.9982809018442761,0.9966197365069077,0.000414703300270141,"[0.0, 0.3427914237304792, 0.6729778541786383, 0.9982809018442761]",0.3427914237304792,0.8136034791478642,0.02600557553967267,0.8072607100389738,0.02660529072481671
2.2504375,0.9983341324762061,0.996722928161695,0.00040213445548252687,"[0.0, 0.3440733716899946, 0.6702064648495922, 0.9983341324762061]",0.3440733716899946,0.814330845254508,0.025946237477999273,0.8079921515682985,0.026547084457329354
2.2604349999999998,0.9983855806837553,0.9968227463569992,0.0003899729613054525,"[0.0, 0.3453632093028679, 0.6674373545422139, 0.9983855806837553]",0.3453632093028679,0.8150529548458781,0.0258872915891153,0.8087179732310311,0.026489325404615814
2.2704324999999996,0.998435313577889,0.9969193135517741,0.00037820416258919735,"[0.0, 0.34666136951666615, 0.6646828261960861, 0.998435313577889]",0.34666136951666615,0.8157698837865973,0.02582873086997559,0.809438240519676,0.026432008354948196
2.28043,0.9984833953212031,0.9970127470775433,0.0003668140132655016,"[0.0, 0.3479683065847926, 0.6619357632696545, 0.9984833953212031]",0.3479683065847926,0.8164817087434194,0.025770548196614746,0.810153016852068,0.02637512826169556
2.2904275,0.9985298872834966,0.9971031593952476,0.00035578904596285724,"[0.0, 0.3492844970379118, 0.6591890153087498, 0.9985298872834966]",0.3492844970379118,0.8171885067398437,0.025712736355910374,0.810862364010568,0.02631868020837383
2.3004249999999997,0.9985748481878878,0.9971906583373462,0.00034511634336096414,"[0.0, 0.3506104383167647, 0.6564352139037662, 0.9985748481878878]",0.3506104383167647,0.8178903528978979,0.025655288224238803,0.8115663439699863,0.0262626592631843
2.3104224999999996,0.9986183342470197,0.9972753473339694,0.0003347835114357895,"[0.0, 0.3519466535890277, 0.6536665690308098, 0.9986183342470197]",0.3519466535890277,0.8185873227179631,0.025598196577412767,0.8122650183038481,0.026207060526261525
2.32042,0.9986603992913428,0.9973573256267045,0.00032477865416225514,"[0.0, 0.3532936947598176, 0.6508756466937958, 0.9986603992913428]",0.3532936947598176,0.8192794927851842,0.02554145402750877,0.8129584460810546,0.026151879297051706
2.3304175,0.9987010948890368,0.997436688468907,0.00031509034981301413,"[0.0, 0.3546521418295305, 0.6480860975580016, 0.9987010948890368]",0.3546521418295305,0.8199669386711392,0.02548505318704449,0.8136466858693514,0.02609711091488173
2.3404149999999997,0.998740470459008,0.9975135273150897,0.00030570762854502907,"[0.0, 0.3560226062393829, 0.6453065618775343, 0.998740470459008]",0.3560226062393829,0.8206497356270364,0.025428986605819236,0.8143297964259463,0.026042750704001565
2.3504124999999996,0.9987785733767124,0.9975879299986977,0.00029661995136229594,"[0.0, 0.3574057360944457, 0.6425307094887588, 0.9987785733767124]",0.3574057360944457,0.8213279603552043,0.02537324661902477,0.8150078351937946,0.025988794093246066
2.36041,0.998815449073985,0.9976599809003691,0.00028781719020018817,"[0.0, 0.35880221762126646, 0.6397521070532138, 0.998815449073985]",0.35880221762126646,0.8220016898633272,0.025317825431687663,0.8156808577208376,0.025935236662250515
